Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.11.2-10.0.11.1-7403-7765-6,10.0.11.2,7403,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,541,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3785582.255,3696.857671,541,0,541,541,541,541,0,541,541,0,0,0,0,0,0,0,0,0,40,0,3696.857671,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-54449-7751-6,10.0.11.2,54449,10.0.11.1,7751,6,12/04/2022 11:34:08 AM,319,2,0,2048,0,1024,1024,1024,0,0,0,0,0,6420062.696,6269.592476,319,0,319,319,319,319,0,319,319,0,0,0,0,0,0,0,0,0,40,0,6269.592476,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64451-7761-6,10.0.11.2,64451,10.0.11.1,7761,6,12/04/2022 11:35:14 AM,814,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2515970.516,2457.002457,814,0,814,814,814,814,0,814,814,0,0,0,0,0,0,0,0,0,40,0,2457.002457,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-46217-7762-6,10.0.11.2,46217,10.0.11.1,7762,6,12/04/2022 11:35:19 AM,2877,2,0,2048,0,1024,1024,1024,0,0,0,0,0,711852.6243,695.1685784,2877,0,2877,2877,2877,2877,0,2877,2877,0,0,0,0,0,0,0,0,0,40,0,695.1685784,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-25120-7757-6,10.0.11.2,25120,10.0.11.1,7757,6,12/04/2022 11:34:46 AM,1438,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1424200.278,1390.820584,1438,0,1438,1438,1438,1438,0,1438,1438,0,0,0,0,0,0,0,0,0,40,0,1390.820584,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-17244-7760-6,10.0.11.2,17244,10.0.11.1,7760,6,12/04/2022 11:35:05 AM,1633,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1254133.497,1224.739743,1633,0,1633,1633,1633,1633,0,1633,1633,0,0,0,0,0,0,0,0,0,40,0,1224.739743,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-32411-7761-6,10.0.11.2,32411,10.0.11.1,7761,6,12/04/2022 11:35:14 AM,105,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.95E+07,19047.61905,105,0,105,105,105,105,0,105,105,0,0,0,0,0,0,0,0,0,40,0,19047.61905,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47805-7756-6,10.0.11.2,47805,10.0.11.1,7756,6,12/04/2022 11:34:40 AM,2690,2,0,2048,0,1024,1024,1024,0,0,0,0,0,761338.29,743.4944238,2690,0,2690,2690,2690,2690,0,2690,2690,0,0,0,0,0,0,0,0,0,40,0,743.4944238,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-14422-7755-6,10.0.11.2,14422,10.0.11.1,7755,6,12/04/2022 11:34:33 AM,1009,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2029732.408,1982.160555,1009,0,1009,1009,1009,1009,0,1009,1009,0,0,0,0,0,0,0,0,0,40,0,1982.160555,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23444-7768-6,10.0.11.2,23444,10.0.11.1,7768,6,12/04/2022 11:35:59 AM,2679,2,0,2048,0,1024,1024,1024,0,0,0,0,0,764464.3524,746.5472191,2679,0,2679,2679,2679,2679,0,2679,2679,0,0,0,0,0,0,0,0,0,40,0,746.5472191,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38132-7762-6,10.0.11.2,38132,10.0.11.1,7762,6,12/04/2022 11:35:19 AM,909,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2253025.303,2200.220022,909,0,909,909,909,909,0,909,909,0,0,0,0,0,0,0,0,0,40,0,2200.220022,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-65351-7754-6,10.0.11.2,65351,10.0.11.1,7754,6,12/04/2022 11:34:29 AM,396,2,0,2048,0,1024,1024,1024,0,0,0,0,0,5171717.172,5050.505051,396,0,396,396,396,396,0,396,396,0,0,0,0,0,0,0,0,0,40,0,5050.505051,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-60151-7758-6,10.0.11.2,60151,10.0.11.1,7758,6,12/04/2022 11:34:54 AM,1437,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1425191.371,1391.788448,1437,0,1437,1437,1437,1437,0,1437,1437,0,0,0,0,0,0,0,0,0,40,0,1391.788448,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19494-7750-6,10.0.11.2,19494,10.0.11.1,7750,6,12/04/2022 11:33:59 AM,2418,2,0,2048,0,1024,1024,1024,0,0,0,0,0,846980.976,827.1298594,2418,0,2418,2418,2418,2418,0,2418,2418,0,0,0,0,0,0,0,0,0,40,0,827.1298594,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-17277-7768-6,10.0.11.2,17277,10.0.11.1,7768,6,12/04/2022 11:35:59 AM,629,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3255961.844,3179.650238,629,0,629,629,629,629,0,629,629,0,0,0,0,0,0,0,0,0,40,0,3179.650238,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-16189-7755-6,10.0.11.2,16189,10.0.11.1,7755,6,12/04/2022 11:34:34 AM,666,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3075075.075,3003.003003,666,0,666,666,666,666,0,666,666,0,0,0,0,0,0,0,0,0,40,0,3003.003003,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33438-7752-6,10.0.11.2,33438,10.0.11.1,7752,6,12/04/2022 11:34:13 AM,44,2,0,2048,0,1024,1024,1024,0,0,0,0,0,4.65E+07,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,40,0,45454.54545,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-32020-7757-6,10.0.11.2,32020,10.0.11.1,7757,6,12/04/2022 11:34:46 AM,3468,2,0,2048,0,1024,1024,1024,0,0,0,0,0,590542.0992,576.7012687,3468,0,3468,3468,3468,3468,0,3468,3468,0,0,0,0,0,0,0,0,0,40,0,576.7012687,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-62714-7754-6,10.0.11.2,62714,10.0.11.1,7754,6,12/04/2022 11:34:29 AM,296,2,0,2048,0,1024,1024,1024,0,0,0,0,0,6918918.919,6756.756757,296,0,296,296,296,296,0,296,296,0,0,0,0,0,0,0,0,0,40,0,6756.756757,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-16504-7750-6,10.0.11.2,16504,10.0.11.1,7750,6,12/04/2022 11:33:59 AM,3656,2,0,2048,0,1024,1024,1024,0,0,0,0,0,560175.0547,547.0459519,3656,0,3656,3656,3656,3656,0,3656,3656,0,0,0,0,0,0,0,0,0,40,0,547.0459519,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-9774-7755-6,10.0.11.2,9774,10.0.11.1,7755,6,12/04/2022 11:34:34 AM,1851,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1106428.957,1080.497029,1851,0,1851,1851,1851,1851,0,1851,1851,0,0,0,0,0,0,0,0,0,40,0,1080.497029,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-10570-7766-6,10.0.11.2,10570,10.0.11.1,7766,6,12/04/2022 11:35:46 AM,3219,2,0,2048,0,1024,1024,1024,0,0,0,0,0,636222.4293,621.3109661,3219,0,3219,3219,3219,3219,0,3219,3219,0,0,0,0,0,0,0,0,0,40,0,621.3109661,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-37307-7767-6,10.0.11.2,37307,10.0.11.1,7767,6,12/04/2022 11:35:51 AM,3091,2,0,2048,0,1024,1024,1024,0,0,0,0,0,662568.748,647.0397929,3091,0,3091,3091,3091,3091,0,3091,3091,0,0,0,0,0,0,0,0,0,40,0,647.0397929,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38381-7767-6,10.0.11.2,38381,10.0.11.1,7767,6,12/04/2022 11:35:54 AM,1247,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1642341.62,1603.849238,1247,0,1247,1247,1247,1247,0,1247,1247,0,0,0,0,0,0,0,0,0,40,0,1603.849238,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-13428-7752-6,10.0.11.2,13428,10.0.11.1,7752,6,12/04/2022 11:34:13 AM,2727,2,0,2048,0,1024,1024,1024,0,0,0,0,0,751008.4342,733.406674,2727,0,2727,2727,2727,2727,0,2727,2727,0,0,0,0,0,0,0,0,0,40,0,733.406674,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-35939-7753-6,10.0.11.2,35939,10.0.11.1,7753,6,12/04/2022 11:34:21 AM,690,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2968115.942,2898.550725,690,0,690,690,690,690,0,690,690,0,0,0,0,0,0,0,0,0,40,0,2898.550725,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33285-7751-6,10.0.11.2,33285,10.0.11.1,7751,6,12/04/2022 11:34:08 AM,1096,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1868613.139,1824.817518,1096,0,1096,1096,1096,1096,0,1096,1096,0,0,0,0,0,0,0,0,0,40,0,1824.817518,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-27449-7764-6,10.0.11.2,27449,10.0.11.1,7764,6,12/04/2022 11:35:32 AM,1350,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1517037.037,1481.481481,1350,0,1350,1350,1350,1350,0,1350,1350,0,0,0,0,0,0,0,0,0,40,0,1481.481481,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-35838-7765-6,10.0.11.2,35838,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,2353,2,0,2048,0,1024,1024,1024,0,0,0,0,0,870378.2405,849.9787505,2353,0,2353,2353,2353,2353,0,2353,2353,0,0,0,0,0,0,0,0,0,40,0,849.9787505,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-56810-7764-6,10.0.11.2,56810,10.0.11.1,7764,6,12/04/2022 11:35:32 AM,1029,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1990281.827,1943.634597,1029,0,1029,1029,1029,1029,0,1029,1029,0,0,0,0,0,0,0,0,0,40,0,1943.634597,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-48534-7760-6,10.0.11.2,48534,10.0.11.1,7760,6,12/04/2022 11:35:07 AM,1477,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1386594.448,1354.096141,1477,0,1477,1477,1477,1477,0,1477,1477,0,0,0,0,0,0,0,0,0,40,0,1354.096141,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-40238-7764-6,10.0.11.2,40238,10.0.11.1,7764,6,12/04/2022 11:35:32 AM,189,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.08E+07,10582.01058,189,0,189,189,189,189,0,189,189,0,0,0,0,0,0,0,0,0,40,0,10582.01058,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-1024-7769-6,10.0.11.2,1024,10.0.11.1,7769,6,12/04/2022 11:36:04 AM,2794,2,0,2048,0,1024,1024,1024,0,0,0,0,0,732999.2842,715.8196135,2794,0,2794,2794,2794,2794,0,2794,2794,0,0,0,0,0,0,0,0,0,40,0,715.8196135,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64824-7755-6,10.0.11.2,64824,10.0.11.1,7755,6,12/04/2022 11:34:32 AM,4473,2,0,2048,0,1024,1024,1024,0,0,0,0,0,457858.2607,447.1272077,4473,0,4473,4473,4473,4473,0,4473,4473,0,0,0,0,0,0,0,0,0,40,0,447.1272077,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-10601-7757-6,10.0.11.2,10601,10.0.11.1,7757,6,12/04/2022 11:34:47 AM,912,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2245614.035,2192.982456,912,0,912,912,912,912,0,912,912,0,0,0,0,0,0,0,0,0,40,0,2192.982456,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-58844-7759-6,10.0.11.2,58844,10.0.11.1,7759,6,12/04/2022 11:34:58 AM,3793,2,0,2048,0,1024,1024,1024,0,0,0,0,0,539941.9984,527.2871078,3793,0,3793,3793,3793,3793,0,3793,3793,0,0,0,0,0,0,0,0,0,40,0,527.2871078,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-32244-7751-6,10.0.11.2,32244,10.0.11.1,7751,6,12/04/2022 11:34:06 AM,1130,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1812389.381,1769.911504,1130,0,1130,1130,1130,1130,0,1130,1130,0,0,0,0,0,0,0,0,0,40,0,1769.911504,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-44391-7754-6,10.0.11.2,44391,10.0.11.1,7754,6,12/04/2022 11:34:26 AM,1434,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1428172.943,1394.700139,1434,0,1434,1434,1434,1434,0,1434,1434,0,0,0,0,0,0,0,0,0,40,0,1394.700139,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64894-7762-6,10.0.11.2,64894,10.0.11.1,7762,6,12/04/2022 11:35:19 AM,2239,2,0,2048,0,1024,1024,1024,0,0,0,0,0,914694.0598,893.2559178,2239,0,2239,2239,2239,2239,0,2239,2239,0,0,0,0,0,0,0,0,0,40,0,893.2559178,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-3760-7761-6,10.0.11.2,3760,10.0.11.1,7761,6,12/04/2022 11:35:14 AM,758,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2701846.966,2638.522427,758,0,758,758,758,758,0,758,758,0,0,0,0,0,0,0,0,0,40,0,2638.522427,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-54385-7769-6,10.0.11.2,54385,10.0.11.1,7769,6,12/04/2022 11:36:06 AM,1526,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1342070.773,1310.61599,1526,0,1526,1526,1526,1526,0,1526,1526,0,0,0,0,0,0,0,0,0,40,0,1310.61599,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-45773-7755-6,10.0.11.2,45773,10.0.11.1,7755,6,12/04/2022 11:34:34 AM,1038,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1973025.048,1926.782274,1038,0,1038,1038,1038,1038,0,1038,1038,0,0,0,0,0,0,0,0,0,40,0,1926.782274,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-21282-7768-6,10.0.11.2,21282,10.0.11.1,7768,6,12/04/2022 11:35:59 AM,800,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2560000,2500,800,0,800,800,800,800,0,800,800,0,0,0,0,0,0,0,0,0,40,0,2500,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-7038-7754-6,10.0.11.2,7038,10.0.11.1,7754,6,12/04/2022 11:34:25 AM,3984,2,0,2048,0,1024,1024,1024,0,0,0,0,0,514056.2249,502.0080321,3984,0,3984,3984,3984,3984,0,3984,3984,0,0,0,0,0,0,0,0,0,40,0,502.0080321,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-21007-7765-6,10.0.11.2,21007,10.0.11.1,7765,6,12/04/2022 11:35:38 AM,4243,2,0,2048,0,1024,1024,1024,0,0,0,0,0,482677.3509,471.3646005,4243,0,4243,4243,4243,4243,0,4243,4243,0,0,0,0,0,0,0,0,0,40,0,471.3646005,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-43663-7765-6,10.0.11.2,43663,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,775,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2642580.645,2580.645161,775,0,775,775,775,775,0,775,775,0,0,0,0,0,0,0,0,0,40,0,2580.645161,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-20079-7754-6,10.0.11.2,20079,10.0.11.1,7754,6,12/04/2022 11:34:28 AM,661,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3098335.855,3025.718608,661,0,661,661,661,661,0,661,661,0,0,0,0,0,0,0,0,0,40,0,3025.718608,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-40128-7761-6,10.0.11.2,40128,10.0.11.1,7761,6,12/04/2022 11:35:13 AM,2673,2,0,2048,0,1024,1024,1024,0,0,0,0,0,766180.3217,748.2229704,2673,0,2673,2673,2673,2673,0,2673,2673,0,0,0,0,0,0,0,0,0,40,0,748.2229704,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19772-7752-6,10.0.11.2,19772,10.0.11.1,7752,6,12/04/2022 11:34:13 AM,3381,2,0,2048,0,1024,1024,1024,0,0,0,0,0,605737.9474,591.5409642,3381,0,3381,3381,3381,3381,0,3381,3381,0,0,0,0,0,0,0,0,0,40,0,591.5409642,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-15805-7769-6,10.0.11.2,15805,10.0.11.1,7769,6,12/04/2022 11:36:06 AM,1602,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1278401.998,1248.439451,1602,0,1602,1602,1602,1602,0,1602,1602,0,0,0,0,0,0,0,0,0,40,0,1248.439451,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-51148-7763-6,10.0.11.2,51148,10.0.11.1,7763,6,12/04/2022 11:35:26 AM,2834,2,0,2048,0,1024,1024,1024,0,0,0,0,0,722653.4933,705.716302,2834,0,2834,2834,2834,2834,0,2834,2834,0,0,0,0,0,0,0,0,0,40,0,705.716302,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-1044-7752-6,10.0.11.2,1044,10.0.11.1,7752,6,12/04/2022 11:34:13 AM,212,2,0,2048,0,1024,1024,1024,0,0,0,0,0,9660377.358,9433.962264,212,0,212,212,212,212,0,212,212,0,0,0,0,0,0,0,0,0,40,0,9433.962264,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36712-7769-6,10.0.11.2,36712,10.0.11.1,7769,6,12/04/2022 11:36:04 AM,1966,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1041709.054,1017.293998,1966,0,1966,1966,1966,1966,0,1966,1966,0,0,0,0,0,0,0,0,0,40,0,1017.293998,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
